WHSE,STORE/DC#,REC#,STAT,PICK#,PICK DATE,PICK REF#,INV#,INV DATE,INV REF#,BOL#,DIV,ACCT#,ORDER#,ITEM#,DESCRIPTION,UPC#,SKU,VIA,DELIVER,CANCEL,QTY,UOM,PACK,CTNS,SHIP TO NAME,SHIP TO ATTN,SHIP TO ADDRESS,SHIP TO ADDRESS-2,SHIP TO CITY,SHIP TO STATE,SHIP TO ZIP,BILL TO NAME,BILL TO ATTN,BILLTO ADDRESS,BILL TO ADDRESS-2,BILL TO CITY,BILL TO STATE,BILL TO ZIP,COMMENTS
CA,,,3,FBA15RQ62LTM,09-29-2020,,,,,,CHM,,,R054-1,,EAN : 0677355135635,,BEST,09-29-2020,10-02-2020,28,CS,28,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15RQ62LTM.pdf
CA,,,3,FBA15RQ62LTM,09-29-2020,,,,,,CHM,,,TR002,,EAN : 8902552050187,,BEST,09-29-2020,10-02-2020,26,CS,13,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15RQ62LTM.pdf
CA,,,3,FBA15RQ62LTM,09-29-2020,,,,,,CHM,,,TR005-1,,EAN : 8902552051368,,BEST,09-29-2020,10-02-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15RQ62LTM.pdf
CA,,,3,FBA15RQ72WZG,09-29-2020,,,,,,CHM,,,B002-2,,EAN : 8902552045954,,BEST,09-29-2020,10-02-2020,6,CS,6,,"Amazon.com Services, Inc.",,3501 120th Avenue,,Kenosha,WI,53144-7502,,,,,,,,Shipping labels in file package-FBA15RQ72WZG.pdf
CA,,,3,FBA15RQ72WZG,09-29-2020,,,,,,CHM,,,B003-7,,EAN : 8902552051498,,BEST,09-29-2020,10-02-2020,12,CS,12,,"Amazon.com Services, Inc.",,3501 120th Avenue,,Kenosha,WI,53144-7502,,,,,,,,Shipping labels in file package-FBA15RQ72WZG.pdf
CA,,,3,FBA15RQ72WZG,09-29-2020,,,,,,CHM,,,B006-2,,EAN : 8902552046791,,BEST,09-29-2020,10-02-2020,10,CS,10,,"Amazon.com Services, Inc.",,3501 120th Avenue,,Kenosha,WI,53144-7502,,,,,,,,Shipping labels in file package-FBA15RQ72WZG.pdf
CA,,,3,FBA15RQ72WZG,09-29-2020,,,,,,CHM,,,B046-2,,EAN : 8902552051979,,BEST,09-29-2020,10-02-2020,12,CS,12,,"Amazon.com Services, Inc.",,3501 120th Avenue,,Kenosha,WI,53144-7502,,,,,,,,Shipping labels in file package-FBA15RQ72WZG.pdf
CA,,,3,FBA15RQ72WZG,09-29-2020,,,,,,CHM,,,B053-1,,EAN : 8902552052235,,BEST,09-29-2020,10-02-2020,10,CS,10,,"Amazon.com Services, Inc.",,3501 120th Avenue,,Kenosha,WI,53144-7502,,,,,,,,Shipping labels in file package-FBA15RQ72WZG.pdf
CA,,,3,FBA15RQ72WZG,09-29-2020,,,,,,CHM,,,R002-9,,EAN : 8902552050040,,BEST,09-29-2020,10-02-2020,10,CS,10,,"Amazon.com Services, Inc.",,3501 120th Avenue,,Kenosha,WI,53144-7502,,,,,,,,Shipping labels in file package-FBA15RQ72WZG.pdf
CA,,,3,FBA15RQ72WZG,09-29-2020,,,,,,CHM,,,R022-1,,EAN : 8902552050972,,BEST,09-29-2020,10-02-2020,16,CS,16,,"Amazon.com Services, Inc.",,3501 120th Avenue,,Kenosha,WI,53144-7502,,,,,,,,Shipping labels in file package-FBA15RQ72WZG.pdf
CA,,,3,FBA15RQ72WZG,09-29-2020,,,,,,CHM,,,TR012-2,,EAN : 8902552052129,,BEST,09-29-2020,10-02-2020,15,CS,15,,"Amazon.com Services, Inc.",,3501 120th Avenue,,Kenosha,WI,53144-7502,,,,,,,,Shipping labels in file package-FBA15RQ72WZG.pdf
